Ex.,Name,Ticker,QMV($),HQ Region,HQ Location,Sector,Sub Sector
TSXV,Firm Capital American Realty Partners Corp.,FCA,26131884.7,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSX,Firm Capital Mortgage Investment Corporation,FC,523289662.7,Canada,ON,Financial Services,
TSXV,Firm Capital Property Trust,FCD.UN,79963875,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSX,First Asset 1-5 Year Laddered Government Strip Bond Index ETF,BXF,105753686.28,Canada,ON,ETP,
TSX,First Asset Active Canadian Dividend ETF,FDV,31415695.36,Canada,ON,ETP,
TSX,First Asset Active Credit ETF,FAO,28201612.3,Canada,ON,ETP,
TSX,First Asset Active Utility & Infrastructure ETF,FAI,21657068.34,Canada,ON,ETP,
TSX,First Asset Cambridge Core Canadian Equity ETF,FCE,7185500,Canada,ON,ETP,
TSX,First Asset Cambridge Core U.S. Equity ETF,FCY,9000500,Canada,ON,ETP,
TSX,First Asset Can-Energy Covered Call ETF,OXF,5876495.76,Canada,ON,ETP,
TSX,First Asset Can-Materials Covered Call ETF,MXF,9355508.51,Canada,ON,ETP,
TSX,First Asset Canadian Buyback Index ETF,FBE,5412500,Canada,ON,ETP,
TSX,First Asset Canadian Convertible Bond ETF,CXF,16659823.6,Canada,ON,ETP,
TSX,First Asset Canadian Convertibles Fund,ADC.UN,15152293.2,Canada,ON,Closed-End Funds,
TSX,First Asset Canadian Dividend Low Volatility Index ETF,FDL,1013500,Canada,ON,ETP,
TSX,First Asset Canadian REIT ETF,RIT,267743132.64,Canada,ON,ETP,
TSX,First Asset CanBanc Income Class ETF,CIC,152468262.66,Canada,ON,ETP,
TSX,First Asset Core Canadian Equity ETF,CED,17701229.77,Canada,ON,ETP,
TSX,First Asset Core Canadian Equity Income Class ETF,CSY,26198470.8,Canada,ON,ETP,
TSX,First Asset Core U.S. Equity ETF,CES,31096016.27,Canada,ON,ETP,
TSX,First Asset Diversified Convertible Debenture Fund,DCD.UN,39842737.65,Canada,ON,Closed-End Funds,
TSX,First Asset Energy & Resource Fund L.P.,TRF.UN,5894789.5,Canada,ON,Closed-End Funds,
TSX,First Asset Energy Giants Covered Call ETF,NXF,27666484.7,Canada,ON,ETP,
TSX,First Asset European Bank ETF,FHB,40052842.71,Canada,ON,ETP,
TSX,First Asset Global Financial Sector ETF,FSF,57158278.08,Canada,ON,ETP,
TSX,First Asset Investment Grade Bond ETF,FIG,228506171.64,Canada,ON,ETP,
TSX,First Asset Long Duration Fixed Income ETF,FLB,39960000,Canada,ON,ETP,
TSX,First Asset Morningstar Canada Dividend Target 30 Index ETF,DXM,30999140.37,Canada,ON,ETP,
TSX,First Asset Morningstar Canada Momentum Index ETF,WXM,151186745.55,Canada,ON,ETP,
TSX,First Asset Morningstar Canada Value Index ETF,FXM,137966233.6,Canada,ON,ETP,
TSX,First Asset Morningstar International Momentum Index ETF,ZXM,47051860.93,Canada,ON,ETP,
TSX,First Asset Morningstar International Value Index ETF,VXM,116389221.63,Canada,ON,ETP,
TSX,First Asset Morningstar National Bank Quebec Index ETF,QXM,61350843.34,Canada,ON,ETP,
TSX,First Asset Morningstar U.S. Consumer Defensive Index Fund,UCD.UN,12462791.04,Canada,ON,Closed-End Funds,
TSX,First Asset Morningstar US Dividend Target 50 Index ETF,UXM,83484980.08,Canada,ON,ETP,
TSX,First Asset Morningstar US Momentum Index ETF,YXM,53083513.34,Canada,ON,ETP,
TSX,First Asset Morningstar US Value Index ETF,XXM,157372513.3,Canada,ON,ETP,
TSX,First Asset MSCI Canada Low Risk Weighted ETF,RWC,13305530.88,Canada,ON,ETP,
TSX,First Asset MSCI Canada Quality Index Class ETF,FQC,11535277.2,Canada,ON,ETP,
TSX,First Asset MSCI Europe Low Risk Weighted ETF,RWE,67888211.4,Canada,ON,ETP,
TSX,First Asset MSCI USA Low Risk Weighted ETF,RWU,101199336.97,Canada,ON,ETP,
TSX,First Asset MSCI World Low Risk Weighted ETF,RWW,550517298.98,Canada,ON,ETP,
TSX,First Asset North American Convertibles Fund,NCD.UN,16018572.5,Canada,ON,Closed-End Funds,
TSX,First Asset Preferred Share ETF,FPR,69267845.64,Canada,ON,ETP,
TSX,First Asset Short Term Government Bond Index Class ETF,FGB,56640000,Canada,ON,ETP,
TSX,First Asset Tech Giants Covered Call ETF,TXF,185837844.67,Canada,ON,ETP,
TSX,First Asset U.S. & Canada LifeCo Income ETF,FLI,179450427.6,Canada,ON,ETP,
TSX,First Asset U.S. Buyback Index ETF,FBU,8011500,Canada,ON,ETP,
TSX,First Asset U.S. Equity Multi-Factor Index ETF,FUM,3402000,Canada,ON,ETP,
TSX,First Asset U.S. Tactical Sector Allocation Index ETF,FUT,5565000,Canada,ON,ETP,
TSX,First Asset U.S. TrendLeaders Index ETF,SID,10780000,Canada,ON,ETP,
TSXV,First Bauxite Corporation,FBX,4702526.88,Canada,ON,Mining,
TSX,First Capital Realty Inc.,FCR,5083706734.8,Canada,ON,Real Estate,Diversified
TSXV,First Cobalt Corp.,FCC,43515888.48,Canada,BC,Mining,
TSXV,First Energy Metals Limited,FE,1780690.92,Canada,BC,Mining,
TSXV,First Global Data Limited,FGD,71640640.71,Canada,ON,Technology,Internet Software & Services
TSXV,First Idaho Resources Inc.,FI,1104199.15,Canada,BC,Mining,
TSX,First Majestic Silver Corp.,FR,1694367651.96,Canada,BC,Mining,
TSXV,First Mexican Gold Corp.,FMG,1616887.2,Canada,BC,Mining,
TSX,First Mining Finance Corp.,FF,336367795.76,Canada,BC,Mining,
TSX,First National Financial Corporation,FN,1571698582.28,Canada,ON,Financial Services,
TSX,First National Mortgage Investment Fund,FNM.UN,27348111.56,Canada,ON,Closed-End Funds,
TSXV,First Point Minerals Corp.,FPX,13377033.9,Canada,BC,Mining,
TSX,First Quantum Minerals Ltd.,FM,9499650447.04,Canada,BC,Mining,
TSX,First Trust AlphaDEX Canadian Dividend ETF,FDY,4781999.32,Canada,ON,ETP,
TSX,First Trust AlphaDEX Emerging Market Dividend ETF (CAD-Hedged),FDE,3814378.15,Canada,ON,ETP,
TSX,First Trust AlphaDEX European Dividend Index ETF (CAD-Hedged),EUR,27247307.34,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Consumer Discretionary Sector Index ETF,FHD,4500000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Consumer Staples Sector Index ETF,FHC,3552000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Dividend ETF (CAD-Hedged),FUD,7731107.98,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Energy Sector Index ETF,FHE,1729500,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Financial Sector Index ETF,FHF,5216000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Health Care Sector Index ETF,FHH,5775000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Industrials Sector Index ETF,FHG,4990000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Materials Sector Index ETF,FHM,1202500,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Technology Sector Index ETF,FHQ,23766000,Canada,ON,ETP,
TSX,First Trust AlphaDEX U.S. Utilities Sector Index ETF,FHU,1170500,Canada,ON,ETP,
TSX,First Trust Canadian Capital Strength ETF,FST,43280563.76,Canada,ON,ETP,
TSX,First Trust Dorsey Wright U.S. Sector Rotation Index ETF (CAD-Hedged),FSR,2125000,Canada,ON,ETP,
TSX,First Trust Global Risk Managed Income Index ETF,ETP,56209099.32,Canada,ON,ETP,
TSX,First Trust Senior Loan ETF (CAD-Hedged),FSL,223317600,Canada,ON,ETP,
TSX,First Trust Short Duration High Yield Bond ETF (CAD-Hedged),FSD,22238597.75,Canada,ON,ETP,
TSX,First Trust Tactical Bond Index ETF,FTB,34475000,Canada,ON,ETP,
TSX,FirstService Corporation,FSV,2781103688.45,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSXV,Fission 3.0 Corp.,FUU,15393139.09,Canada,BC,Mining,
TSX,Fission Uranium Corp.,FCU,339232595.8,Canada,BC,Mining,
TSXV,Five Star Diamonds Limited,STAR,11941483.405,Latin America,Brazil,Mining,
TSXV,Fjordland Exploration Inc.,FEX,2829111.705,Canada,BC,Mining,
TSX,Flaherty & Crumrine Investment Grade Fixed Income Fund,FFI.UN,103142692.8,Canada,ON,Closed-End Funds,
TSXV,FLYHT Aerospace Solutions Ltd.,FLY,46969026.4,Canada,AB,Technology,Communication Technology
TSXV,Flying Monkey Capital Corp.,FMK.P,105000,Canada,BC,CPC,
TSXV,Focus Graphite Inc.,FMS,15723335.25,Canada,ON,Mining,
TSXV,Focus Ventures Ltd.,FCV,8110868.85,Canada,BC,Mining,
TSX,Foraco International SA,FAR,31033370.31,UK/Europe,France,,Energy Services
TSXV,Foran Mining Corporation,FOM,28205296.035,Canada,SK,Mining,
TSXV,Forent Energy Ltd.,FEN,149326.6,Canada,AB,Oil & Gas,
TSX,Forsys Metals Corp.,FSY,18389320.875,Canada,ON,Mining,
TSX,Fortis Inc.,FTS,20433125434.22,Canada,NL,Utilities & Pipelines,
TSX,Fortress Paper Ltd.,FTP,143275276.32,Canada,BC,,Forest Products & Paper
TSX,Fortuna Silver Mines Inc.,FVI,991962392.54,Latin America,Peru,Mining,
TSXV,Fortune Bay Corp.,FOR,10218010,Canada,NS,Mining,
TSX,Fortune Minerals Limited,FT,69019609.11,Canada,ON,Mining,
TSXV,Forum Uranium Corp.,FDC,4520934.24,Canada,BC,Mining,
TSXV,Founders Advantage Capital Corp.,FCF,138134748,Canada,AB,Financial Services,
TSXV,Fountain Asset Corp.,FA,18554825.8,Canada,ON,Financial Services,
TSXV,FP Newspapers Inc.,FP,1207953.6,Canada,BC,Comm & Media,
TSXV,Franchise Services of North America Inc.,FSN,,Canada,AB,,Consumer Discretionary
TSX,Franco-Nevada Corporation,FNV,16435674659.16,Canada,ON,Mining,
TSX,Franklin Liberty Canadian Investment Grade Corporate ETF,FLCI,11766000,Canada,ON,ETP,
TSX,Franklin Liberty Risk Managed Canadian Equity ETF,FLRM,3978000,Canada,ON,ETP,
TSX,Franklin LibertyQT International Equity Index ETF,FLDM,5658000,Canada,ON,ETP,
TSX,Franklin LibertyQT U.S. Equity Index ETF,FLUS,3848000,Canada,ON,ETP,
TSXV,Frankly Inc.,TLK,8382742.5,USA,USA,Technology,Internet Software & Services
TSXV,Freedom Energy Inc.,FREE,2951270.19,Canada,BC,Mining,
TSX,Freegold Ventures Limited,FVL,19586153.295,Canada,BC,Mining,
TSX,Freehold Royalties Ltd.,FRU,1678211224.74,Canada,AB,Oil & Gas,
TSXV,Freeport Resources Inc.,FRI,673249.28,Canada,BC,Mining,
TSXV,Fremont Gold Ltd.,FRE,1656894.015,Canada,BC,Mining,
TSX,Freshii Inc.,FRII,254350172.16,Canada,ON,,Consumer Discretionary
TSXV,Fronsac Real Estate Investment Trust,GAZ.UN,38226838.65,Canada,QC,Real Estate,Industrial/Office/Retail/Residential
TSXV,Front Range Resources Ltd.,FRK,6582607.56,Canada,AB,Oil & Gas,
TSX,Frontera Energy Corporation,FEC,1737082090.62,Latin America,Colombia,Oil & Gas,
TSXV,Frontier Lithium Inc.,FL,43576429.325,Canada,ON,Mining,
TSXV,Frontline Gold Corporation,FGC,3511584.025,Canada,NS,Mining,
TSXV,FTI Foodtech International Inc.,FTI,3235846.38,Canada,ON,,
TSXV,Full Metal Minerals Ltd.,FMM,474475.2,Canada,BC,Mining,
TSXV,Fura Gems Inc.,FUR,22754280.72,Canada,ON,Mining,
TSX,Gabriel Resources Ltd.,GBU,115335834,UK/Europe,UK,Mining,
TSXV,Gainey Capital Corp.,GNC,3417953.56,Canada,BC,Mining,
TSXV,Galane Gold Ltd.,GG,11744380.8,Canada,ON,Mining,
TSXV,Galantas Gold Corporation,GAL,13671526.96,Canada,ON,Mining,
TSXV,Galileo Exploration Ltd.,GXL,2087443.315,Canada,BC,Mining,
TSXV,Galore Resources Inc.,GRI,1660431.915,Canada,BC,Mining,
TSXV,Galway Gold Inc.,GLW,9702018.27,Canada,ON,Mining,
TSXV,Galway Metals Inc.,GWM,21679604.28,Canada,ON,Mining,
TSX,Gamehost Inc.,GH,229486075.84,Canada,AB,,Consumer Discretionary
TSXV,Gaming Nation Inc.,FAN,35200433.97,Canada,ON,Technology,Internet Software & Services
TSXV,Garibaldi Resources Corp.,GGI,26150731.75,Canada,BC,Mining,
TSXV,Gatekeeper Systems Inc.,GSI,15046112.16,Canada,BC,Technology,Hardware & Equipment
TSX,Gazit-Globe Ltd.,GZT,2288393817.48,Other,Israel,Real Estate,Industrial/Office/Retail/Residential
TSXV,GB Minerals Ltd.,GBL,54470952.5,Canada,BC,Mining,
TSX,GDI Integrated Facility Services Inc.,GDI,208805298.25,Canada,QC,,
TSX,Gear Energy Ltd.,GXE,146630412.28,Canada,AB,Oil & Gas,
TSXV,Gem International Resources Inc.,GI,873983.085,Canada,BC,Mining,
TSXV,Gemini Corporation,GKX,7688283.2,Canada,AB,,Energy Services
TSXV,GEN III Oil Corporation,GIII,36336715.5,Canada,BC,Oil & Gas,
TSX,Gendis Inc.,GDS,53335168.06,Canada,MB,,
TSX,GeneNews Limited,GEN,14138801.81,Canada,ON,Life Sciences,Biotechnology
TSX,General Moly Inc.,GMO,49109353.92,USA,USA,Mining,
TSX,General Motors Company,GMM.U,53481198600.6,USA,USA,,Consumer Discretionary
TSX,Genesis Land Development Corp.,GDC,157971624.05,Canada,AB,Real Estate,Real Estate Development and Services
TSXV,Genesis Metals Corp.,GIS,11947393.79,Canada,BC,Mining,
TSXV,Gensource Potash Corporation,GSP,32629137.75,Canada,ON,Mining,
TSXV,Gentor Resources Inc.,GNT,952538.4,Canada,ON,Mining,
TSX,Genworth MI Canada Inc.,MIC,3344137849,Canada,ON,Financial Services,
TSXV,Geodex Minerals Ltd.,GXM,305780.97,Canada,BC,Mining,
TSX,Geodrill Limited,GEO,85586292,Africa,Ghana,,Mining Services
TSXV,Geologix Explorations Inc.,GIX,9441561.35,Canada,BC,Mining,
TSXV,Geomega Resources Inc.,GMA,6260643.92,Canada,QC,Mining,
TSX,George Weston Limited,WN,14743970494.04,Canada,ON,,Consumer Staples
TSXV,Georox Resources Inc.,GXR,1493301.03,Canada,AB,Oil & Gas,
TSXV,Gespeg Copper Resources Inc.,GCR,3513977.5,Canada,SK,Mining,
TSXV,Getty Copper Inc.,GTC,3794952.175,Canada,BC,Mining,
TSXV,GFG Resources Inc.,GFG,20869812,Canada,SK,Mining,
TSXV,GGL Resources Corp.,GGL,664694.76,Canada,BC,Mining,
TSXV,GGX Gold Corp.,GGX,4591845.71,Canada,BC,Mining,
TSX,Gibson Energy Inc.,GEI,2418613979.53,Canada,AB,,Energy Services
TSX,Gildan Activewear Inc.,GIL,8432921699.54,Canada,QC,,Consumer Discretionary
TSXV,Ginger Beef Corporation,GB,335248.725,Canada,AB,,Consumer Staples
TSXV,GINSMS Inc.,GOK,1497938.61,Asia,Hong Kong,Technology,Communication Technology
TSXV,Gitennes Exploration Inc.,GIT,3936750.8,Canada,BC,Mining,
TSXV,Giyani Metals Corp.,WDG,28437020.8,Canada,ON,Mining,
TSXV,Glacier Lake Resources Inc.,GLI,1569852.78,Canada,BC,Mining,
TSX,Glacier Media Inc.,GVC,68188626.72,Canada,BC,Comm & Media,
TSXV,Glen Eagle Resources Inc.,GER,22034070.24,Canada,QC,Mining,
TSX,GLG Life Tech Corporation,GLG,20081878.08,Asia,China,Life Sciences,Pharmaceuticals
TSX,Global Alpha Worldwide Growth Fund,GAF.UN,28315799.34,Canada,ON,Closed-End Funds,
TSX,Global Capital Securities Trust,NAF.UN,71023316.76,Canada,ON,Closed-End Funds,
TSX,Global Champions Split Corp.,GCS.PR.A,50300000,Canada,ON,Closed-End Funds,
TSXV,Global Daily Fantasy Sports Inc.,DFS,21341831.85,Canada,BC,Technology,Internet Software & Services
TSX,Global Dividend Growers Income Fund,GDG.UN,89884539,Canada,AB,Closed-End Funds,
TSXV,Global Energy Metals Corporation,GEMC,2461839.4,Canada,BC,Mining,
TSXV,Global Gardens Group Inc.,VGM,9408732.64,Canada,BC,,Consumer Staples
TSX,Global Healthcare Income & Growth Fund,HIG.UN,48671890.5,Canada,ON,Closed-End Funds,
TSX,Global Real Estate Dividend Growers Corp.,GRL,59907390.04,Canada,ON,Closed-End Funds,
TSX,Global REIT Leaders Income ETF,HGR,4960000,Canada,ON,ETP,
TSX,Global Resource Champions Split Corp.,GRP.PR.A,45900000,Canada,ON,Closed-End Funds,
TSX,Global Telecom & Utilities Income Fund,HGI.UN,5360100.85,Canada,ON,Closed-End Funds,
TSX,"Global Water Resources, Inc.",GWR,230275688.16,USA,USA,Utilities & Pipelines,
TSX,Global Water Solutions Fund,HTO.UN,32571932.58,Canada,ON,Closed-End Funds,
TSX,Globalance Dividend Growers Corp.,GBF,22659835.2,Canada,ON,Closed-End Funds,
TSX,Globex Mining Enterprises Inc.,GMX,26671913.84,Canada,QC,Mining,
TSX,Gluskin Sheff + Associates Inc.,GS,530049193.48,Canada,ON,Financial Services,
TSX,GMP Capital Inc.,GMP,301155547.78,Canada,ON,Financial Services,
TSXV,GMV Minerals Inc.,GMV,12317968.28,Canada,BC,Mining,
TSXV,GobiMin Inc.,GMN,26112570.64,Asia,Hong Kong,Mining,
TSX,goeasy Ltd.,GSY,427087593.94,Canada,ON,Financial Services,
TSX,GoGold Resources Inc.,GGD,95970829.36,Canada,NS,Mining,
TSXV,Gold Horn International Enterprises Group Limited,GHE.P,210000,Asia,Hong Kong,CPC,
TSXV,Gold Reach Resources Ltd.,GRV,7280888.47,Canada,BC,Mining,
TSXV,Gold Reserve Inc.,GRZ,399056575.92,USA,USA,Mining,
TSXV,Gold Standard Ventures Corp.,GSV,492801782.52,Canada,BC,Mining,
TSXV,Goldbank Mining Corporation,GLB,7143716.3,Canada,BC,Mining,
TSXV,Goldbelt Empires Limited,GBE,565000,Asia,Hong Kong,Mining,
TSXV,Goldcliff Resource Corporation,GCN,2856043.105,Canada,BC,Mining,
TSX,Goldcorp Inc.,G,14158103508.78,Canada,BC,Mining,
TSXV,Golden Arrow Resources Corporation,GRG,62854805.76,Canada,BC,Mining,
TSXV,Golden Dawn Minerals Inc.,GOM,28770499.86,Canada,BC,Mining,
TSXV,Golden Goliath Resources Ltd.,GNG,4799740.005,Canada,BC,Mining,
TSXV,Golden Hope Mines Limited,GNH,1705542.25,Canada,ON,Mining,
TSX,Golden Minerals Company,AUMN,63021942.9,USA,USA,Mining,
TSXV,Golden Peak Minerals Inc.,GP,4196031.455,Canada,BC,Mining,
TSXV,Golden Predator Mining Corp.,GPY,116379012.5,Canada,BC,Mining,
TSX,Golden Queen Mining Co. Ltd.,GQM,68912181.6,Canada,BC,Mining,
TSXV,Golden Reign Resources Ltd.,GRR,44159056.08,Canada,BC,Mining,
TSXV,Golden Secret Ventures Ltd.,GGS,6445835.44,Canada,BC,Mining,
TSXV,Golden Share Resources Corporation,GSH,4783990.545,Canada,ON,Mining,
TSX,Golden Star Resources Ltd.,GSC,319750621.7,USA,USA,Mining,
TSXV,Golden Tag Resources Ltd.,GOG,3157062.32,Canada,QC,Mining,
TSXV,Golden Valley Mines Ltd.,GZZ,34786801,Canada,QC,Mining,
TSXV,Goldeneye Resources Corp.,GOE,803699.015,Canada,BC,Oil & Gas,
TSXV,Goldex Resources Corporation,GDX,5501631.2,Canada,BC,Mining,
TSX,Goldgroup Mining Inc.,GGA,13885251.675,Canada,ON,Mining,
TSX,Goldman Sachs U.S. Income Builder Trust,GSB.UN,16778058.18,Canada,ON,Closed-End Funds,
TSXV,Goldmining Inc.,GOLD,253004116.42,Canada,BC,Mining,
TSX,GoldMoney Inc.,XAU,171775563.2,Canada,ON,Financial Services,
TSXV,GoldON Resources Ltd.,GLD,1157568.1,Canada,BC,Mining,
TSXV,GoldQuest Mining Corp.,GQC,113033285.88,Canada,BC,Mining,
TSXV,Goldsource Mines Inc.,GXS,17531363.43,Canada,BC,Mining,
TSXV,Goldstar Minerals Inc.,GDM,2135182.92,Canada,ON,Mining,
TSXV,Goldstrike Resources Ltd.,GSR,58803732.16,Canada,BC,Mining,
TSX,Goodfellow Inc.,GDL,66266055.66,Canada,QC,,Forest Products & Paper
TSX,Goodfood Market Corp.,FOOD,90134449.65,Canada,QC,,Consumer Staples
TSXV,Gordon Creek Energy Inc.,GDN,,Canada,BC,Oil & Gas,
TSXV,Gossan Resources Limited,GSS,1658520,Canada,MB,Mining,
TSXV,Gourmet Ocean Products Inc.,GOP,1632843.495,Canada,BC,,Consumer Staples
TSXV,Goviex Uranium Inc.,GXU,78858024.56,Canada,BC,Mining,
TSXV,Gowest Gold Ltd.,GWA,62578749.6,Canada,ON,Mining,
TSXV,GPM Metals Inc.,GPM,9474477.39,Canada,ON,Mining,
TSX,Gran Colombia Gold Corp.,GCM,4100706607.15,Latin America,Colombia,Mining,
TSX,Gran Tierra Energy Inc.,GTE,1142229072.82,Canada,AB,Oil & Gas,
TSX,Gran Tierra Exchangeco Inc.,GTX,13970886.72,Canada,AB,Oil & Gas,
TSXV,Granada Gold Mine Inc.,GGM,25221674.725,Canada,QC,Mining,
TSXV,Grande Portage Resources Ltd.,GPG,4089065.565,Canada,BC,Mining,
TSXV,Grande West Transportation Group Inc.,BUS,139616102.1,Canada,BC,,
TSXV,Granite Creek Gold Ltd.,GCX,304607.66,Canada,BC,Mining,
TSX,Granite Oil Corp.,GXO,156136212.12,Canada,AB,Oil & Gas,
TSX,Granite Real Estate Investment Trust,GRT.UN,2366174223.84,Canada,ON,Real Estate,Real Estate Operating Companies
TSXV,Graphene 3D Lab Inc.,GGG,4637558.94,USA,USA,Technology,Hardware & Equipment
TSXV,Graphite One Resources Inc.,GPH,12054600.1,Canada,BC,Mining,
TSXV,Gray Rock Resources Ltd.,GRK,9374383.62,Canada,BC,Mining,
TSXV,Great Atlantic Resources Corp.,GR,5903793.72,Canada,BC,Mining,
TSXV,Great Bear Resources Ltd.,GBR,3073741.5,Canada,BC,Mining,
TSX,Great Canadian Gaming Corporation,GC,1494475000.32,Canada,BC,,Consumer Discretionary
TSXV,Great Lakes Graphite Inc.,GLK,8167693.95,Canada,ON,Mining,
TSX,Great Panther Silver Limited,GPR,271985911.56,Canada,BC,Mining,
TSXV,Great Quest Fertilizer Ltd.,GQ,8326176.385,Canada,BC,Mining,Agriculture
TSXV,Great Thunder Gold Corp.,GTG,2894549.64,Canada,BC,Mining,
TSX,Great-West Lifeco Inc.,GWO,37797907832.86,Canada,MB,Financial Services,
TSXV,Greatbanks Resources Ltd.,GTB,1903339.5,Canada,ON,Mining,
TSXV,Green Arrow Resources Inc.,GAR,362221.965,Canada,BC,Mining,
TSXV,Green Valley Mine Incorporated,GVY,3134865.11,Canada,BC,Mining,
TSXV,Greenbriar Capital Corp.,GRB,14110755.23,Canada,BC,Clean Technology,Renewable Energy Production and Distribution
TSXV,Greencastle Resources Ltd.,VGN,4142117.1,Canada,ON,Mining,
TSXV,Greenfields Petroleum Corporation,GNF,33264445.22,USA,USA,Oil & Gas,
TSXV,Greenpower Motor Company Inc.,GPV,36354734,Canada,BC,Clean Technology,Renewable Energy Equipment Manufacturing and Tech
TSXV,GreenSpace Brands Inc.,JTR,79498008.46,Canada,ON,,Consumer Staples
TSXV,Grenville Gold Corp.,GVG,2134888.56,Canada,BC,Mining,
TSXV,Grenville Strategic Royalty Corp.,GRC,13446679.59,Canada,ON,Financial Services,
TSXV,Grizzly Discoveries Inc.,GZD,1943529.175,Canada,AB,Mining,
TSXV,Grosvenor Resource Corporation,GVR,4564618.32,Canada,BC,Mining,
TSXV,Groundstar Resources Limited,GSA,669392.235,Canada,AB,Oil & Gas,
TSXV,Group Ten Metals Inc.,PGE,4474804.32,Canada,BC,Mining,
TSXV,Growmax Resources Corp.,GRO,21036314.5,Canada,AB,Mining,
TSXV,GT Gold Corp.,GTT,30194620.98,Canada,BC,Mining,
TSXV,GTA Resources and Mining Inc.,GTA,1913708.475,Canada,ON,Mining,
TSX,Guardian Capital Group Limited,GCG.A,810631260,Canada,ON,Financial Services,
TSXV,Guardian Exploration Inc.,GX,335139.57,Canada,AB,Oil & Gas,
TSXV,Guerrero Ventures Inc.,GV,783779.445,Canada,BC,Mining,
TSXV,Gulf & Pacific Equities Corp.,GUF,6387205.5,Canada,ON,Real Estate,Real Estate Operating Companies
TSXV,Gungnir Resources Inc.,GUG,5059902.8,Canada,BC,Mining,
TSXV,Gunpoint Exploration Ltd.,GUN,9570352,Canada,BC,Mining,
TSX,Guyana Goldfields Inc.,GUY,832286147.03,Canada,ON,Mining,
TSXV,Guyana Goldstrike Inc.,GYA,4647563.36,Canada,BC,Mining,
TSX,GVIC Communications Corp.,GCT,55278153.75,Canada,BC,Comm & Media,
TSX,H&R Real Estate Investment Trust,HR.UN,6280548101.7,Canada,ON,Real Estate,Diversified
